id,daily_report_date,daily_report_timing,project_boq_scope_id,project_id,request_date,used_material,line_id
648,27/05/2025,evening,171,254,,0,35
649,27/05/2025,evening,180,254,,0,152
650,27/05/2025,evening,168,254,,0,156
651,27/05/2025,evening,169,254,,0,157
652,27/05/2025,evening,173,254,,0,163
653,27/05/2025,evening,174,254,,0,164
654,27/05/2025,evening,179,254,,0,166
655,27/05/2025,evening,181,254,,0,167
656,27/05/2025,evening,156,254,,0,49
657,27/05/2025,evening,165,254,,0,55
658,27/05/2025,evening,163,254,,0,57
659,27/05/2025,evening,158,254,,0,59
660,27/05/2025,evening,157,254,,0,60
661,27/05/2025,evening,164,254,,0,62
662,27/05/2025,evening,161,254,,0,65
663,27/05/2025,evening,162,254,,0,74
664,27/05/2025,evening,166,254,,0,162
665,28/05/2025,evening,124,253,,0,102
666,28/05/2025,evening,123,253,,0,103
667,28/05/2025,evening,125,253,,0,107
668,28/05/2025,evening,122,253,,0,113
669,28/05/2025,evening,129,253,,0,117
670,28/05/2025,evening,130,253,,0,121
671,28/05/2025,evening,137,253,,0,2
672,28/05/2025,evening,148,253,,0,5
673,28/05/2025,evening,146,253,,0,17
674,28/05/2025,evening,147,253,,0,165
675,28/05/2025,evening,140,253,,0,21
676,28/05/2025,evening,142,253,,0,28
677,28/05/2025,evening,145,253,,0,31
678,28/05/2025,evening,141,253,,0,35
679,28/05/2025,evening,150,253,,0,152
680,28/05/2025,evening,138,253,,0,156
681,28/05/2025,evening,139,253,,0,157
682,28/05/2025,evening,143,253,,0,163
683,28/05/2025,evening,144,253,,0,164
684,28/05/2025,evening,149,253,,0,166
685,28/05/2025,evening,151,253,,0,167
686,28/05/2025,evening,126,253,,0,49
687,28/05/2025,evening,135,253,,0,55
688,28/05/2025,evening,133,253,,0,57
689,28/05/2025,evening,128,253,,0,59
690,28/05/2025,evening,127,253,,0,60
691,28/05/2025,evening,134,253,,0,62
692,28/05/2025,evening,131,253,,0,65
693,28/05/2025,evening,132,253,,0,74
694,28/05/2025,evening,136,253,,0,162
695,28/05/2025,evening,154,254,,0,102
696,28/05/2025,evening,153,254,,0,103
697,28/05/2025,evening,155,254,,0,107
698,28/05/2025,evening,152,254,,0,113
699,28/05/2025,evening,159,254,,0,117
700,28/05/2025,evening,160,254,,0,121
701,28/05/2025,evening,167,254,,0,2
702,28/05/2025,evening,178,254,,0,5
703,28/05/2025,evening,176,254,,0,17
704,28/05/2025,evening,177,254,,0,165
705,28/05/2025,evening,170,254,,0,21
706,28/05/2025,evening,172,254,,0,28
707,28/05/2025,evening,175,254,,0,31
708,28/05/2025,evening,171,254,,0,35
709,28/05/2025,evening,180,254,,0,152
710,28/05/2025,evening,168,254,,0,156
711,28/05/2025,evening,169,254,,0,157
714,28/05/2025,evening,154,254,,0,102
712,28/05/2025,evening,173,254,,0,163
716,28/05/2025,evening,153,254,,0,103
713,28/05/2025,evening,174,254,,0,164
718,28/05/2025,evening,155,254,,0,107
715,28/05/2025,evening,179,254,,0,166
720,28/05/2025,evening,152,254,,0,113
717,28/05/2025,evening,181,254,,0,167
722,28/05/2025,evening,159,254,,0,117
719,28/05/2025,evening,156,254,,0,49
723,28/05/2025,evening,160,254,,0,121
721,28/05/2025,evening,165,254,,0,55
726,28/05/2025,evening,167,254,,0,2
724,28/05/2025,evening,163,254,,0,57
727,28/05/2025,evening,178,254,,0,5
725,28/05/2025,evening,158,254,,0,59
730,28/05/2025,evening,176,254,,0,17
728,28/05/2025,evening,157,254,,0,60
731,28/05/2025,evening,177,254,,0,165
729,28/05/2025,evening,164,254,,0,62
734,28/05/2025,evening,170,254,,0,21
732,28/05/2025,evening,161,254,,0,65
735,28/05/2025,evening,172,254,,0,28
733,28/05/2025,evening,162,254,,0,74
737,28/05/2025,evening,175,254,,0,31
736,28/05/2025,evening,166,254,,0,162
767,28/05/2025,evening,73,252,,0,101
768,28/05/2025,evening,79,252,,0,107
769,28/05/2025,evening,76,252,,0,113
770,28/05/2025,evening,75,252,,0,117
771,28/05/2025,evening,74,252,,0,121
772,28/05/2025,evening,86,252,,0,1
773,28/05/2025,evening,81,252,,0,2
774,28/05/2025,evening,87,252,,0,3
775,28/05/2025,evening,89,252,,0,5
776,28/05/2025,evening,90,252,,0,7
777,28/05/2025,evening,88,252,,950,16
778,28/05/2025,evening,97,252,,0,20
779,28/05/2025,evening,95,252,,0,21
780,28/05/2025,evening,100,252,,0,31
781,28/05/2025,evening,102,252,,26,32
782,28/05/2025,evening,94,252,,0,35
783,28/05/2025,evening,91,252,,0,45
784,28/05/2025,evening,98,252,,0,131
785,28/05/2025,evening,92,252,,0,146
786,28/05/2025,evening,93,252,,0,147
787,28/05/2025,evening,96,252,,0,148
788,28/05/2025,evening,99,252,,0,149
789,28/05/2025,evening,101,252,,0,150
790,28/05/2025,evening,103,252,,0,152
791,28/05/2025,evening,104,252,,999,153
792,28/05/2025,evening,105,252,,0,154
793,28/05/2025,evening,106,252,,0,155
794,28/05/2025,evening,107,252,,0,156
795,28/05/2025,evening,108,252,,0,157
796,28/05/2025,evening,109,252,,0,158
797,28/05/2025,evening,78,252,,0,57
798,28/05/2025,evening,80,252,,0,59
799,28/05/2025,evening,85,252,,0,75
800,28/05/2025,evening,77,252,,0,77
801,28/05/2025,evening,83,252,,0,130
802,28/05/2025,evening,84,252,,0,140
803,28/05/2025,evening,82,252,,0,144
11021,21/11/2025,evening,267,251,,0,178
6618,04/08/2025,evening,285,251,,0,125
6619,04/08/2025,evening,266,251,,0,177
6620,04/08/2025,evening,268,251,,0,49
6621,04/08/2025,evening,269,251,,0,77
6622,04/08/2025,evening,270,251,,0,140
6623,04/08/2025,evening,275,251,,0,179
6624,04/08/2025,evening,276,251,,0,98
6625,04/08/2025,evening,277,251,,0,180
6626,04/08/2025,evening,278,251,,0,63
6627,04/08/2025,evening,279,251,,0,181
6628,04/08/2025,evening,280,251,,0,144
6629,04/08/2025,evening,281,251,,0,182
6630,04/08/2025,evening,282,251,,0,183
6631,04/08/2025,evening,283,251,,0,48
6632,04/08/2025,evening,284,251,,0,68
6633,04/08/2025,evening,286,251,,0,135
6634,04/08/2025,evening,287,251,,0,184
6635,04/08/2025,evening,288,251,,0,185
6636,04/08/2025,evening,289,251,,0,186
6637,04/08/2025,evening,290,251,,0,57
6638,04/08/2025,evening,291,251,,0,187
6639,04/08/2025,evening,292,251,,0,188
6640,04/08/2025,evening,293,251,,0,189
6902,09/08/2025,evening,154,254,,0,102
6903,09/08/2025,evening,153,254,,0,103
6904,09/08/2025,evening,155,254,,0,107
6905,09/08/2025,evening,152,254,,0,113
6906,09/08/2025,evening,159,254,,0,117
6907,09/08/2025,evening,160,254,,0,121
6908,09/08/2025,evening,167,254,,0,2
6909,09/08/2025,evening,178,254,,0,5
6910,09/08/2025,evening,176,254,,0,17
6911,09/08/2025,evening,177,254,,0,165
6912,09/08/2025,evening,170,254,,0,21
6913,09/08/2025,evening,172,254,,0,28
6914,09/08/2025,evening,175,254,,0,31
6915,09/08/2025,evening,171,254,,0,35
6916,09/08/2025,evening,180,254,,0,152
6917,09/08/2025,evening,168,254,,0,156
6918,09/08/2025,evening,169,254,,0,157
6919,09/08/2025,evening,173,254,,0,163
6920,09/08/2025,evening,174,254,,0,164
6921,09/08/2025,evening,179,254,,0,166
6922,09/08/2025,evening,181,254,,0,167
6923,09/08/2025,evening,156,254,,0,49
6924,09/08/2025,evening,165,254,,0,55
6925,09/08/2025,evening,163,254,,0,57
6926,09/08/2025,evening,158,254,,0,59
6927,09/08/2025,evening,157,254,,0,60
6928,09/08/2025,evening,164,254,,0,62
6929,09/08/2025,evening,161,254,,0,65
6930,09/08/2025,evening,162,254,,0,74
6931,09/08/2025,evening,166,254,,0,162
11022,21/11/2025,evening,271,251,,0,118
11023,21/11/2025,evening,272,251,,0,120
6935,10/08/2025,evening,261,251,,0,175
6936,10/08/2025,evening,262,251,,0,112
11024,21/11/2025,evening,273,251,,0,121
11025,21/11/2025,evening,274,251,,0,119
11026,21/11/2025,evening,285,251,,0,125
6940,10/08/2025,evening,267,251,,0,178
11027,21/11/2025,evening,266,251,,0,177
11028,21/11/2025,evening,268,251,,0,49
6943,10/08/2025,evening,273,251,,0,121
11029,21/11/2025,evening,269,251,,0,77
6945,10/08/2025,evening,285,251,,0,125
6946,10/08/2025,evening,266,251,,0,177
6947,10/08/2025,evening,268,251,,0,49
738,28/05/2025,evening,171,254,,0,35
739,28/05/2025,evening,180,254,,0,152
740,28/05/2025,evening,168,254,,0,156
741,28/05/2025,evening,169,254,,0,157
742,28/05/2025,evening,173,254,,0,163
743,28/05/2025,evening,174,254,,0,164
744,28/05/2025,evening,179,254,,0,166
745,28/05/2025,evening,181,254,,0,167
746,28/05/2025,evening,156,254,,0,49
747,28/05/2025,evening,165,254,,0,55
748,28/05/2025,evening,163,254,,0,57
749,28/05/2025,evening,158,254,,0,59
750,28/05/2025,evening,157,254,,0,60
751,28/05/2025,evening,164,254,,0,62
752,28/05/2025,evening,161,254,,0,65
753,28/05/2025,evening,162,254,,0,74
754,28/05/2025,evening,166,254,,0,162
755,28/05/2025,evening,62,250,,0,101
756,28/05/2025,evening,61,250,,0,106
757,28/05/2025,evening,69,250,,5,107
758,28/05/2025,evening,66,250,,0,113
759,28/05/2025,evening,65,250,,0,117
760,28/05/2025,evening,64,250,,0,121
761,28/05/2025,evening,72,250,,0,2
762,28/05/2025,evening,68,250,,0,57
763,28/05/2025,evening,70,250,,0,59
764,28/05/2025,evening,71,250,,0,62
765,28/05/2025,evening,67,250,,0,77
766,28/05/2025,evening,63,250,,0,143
804,29/05/2025,evening,62,250,,6,101
805,29/05/2025,evening,61,250,,0,106
806,29/05/2025,evening,69,250,,0,107
807,29/05/2025,evening,66,250,,0,113
808,29/05/2025,evening,65,250,,0,117
809,29/05/2025,evening,64,250,,0,121
810,29/05/2025,evening,72,250,,0,2
811,29/05/2025,evening,68,250,,0,57
812,29/05/2025,evening,70,250,,0,59
813,29/05/2025,evening,71,250,,0,62
814,29/05/2025,evening,67,250,,0,77
815,29/05/2025,evening,63,250,,0,143
816,29/05/2025,evening,73,252,,0,101
817,29/05/2025,evening,79,252,,0,107
818,29/05/2025,evening,76,252,,0,113
819,29/05/2025,evening,75,252,,0,117
820,29/05/2025,evening,74,252,,0,121
821,29/05/2025,evening,86,252,,999,1
822,29/05/2025,evening,81,252,,0,2
823,29/05/2025,evening,87,252,,0,3
824,29/05/2025,evening,89,252,,20,5
825,29/05/2025,evening,90,252,,0,7
826,29/05/2025,evening,88,252,,0,16
827,29/05/2025,evening,97,252,,0,20
828,29/05/2025,evening,95,252,,0,21
829,29/05/2025,evening,100,252,,0,31
830,29/05/2025,evening,102,252,,0,32
831,29/05/2025,evening,94,252,,0,35
832,29/05/2025,evening,91,252,,0,45
833,29/05/2025,evening,98,252,,0,131
834,29/05/2025,evening,92,252,,0,146
835,29/05/2025,evening,93,252,,0,147
836,29/05/2025,evening,96,252,,0,148
837,29/05/2025,evening,99,252,,0,149
838,29/05/2025,evening,101,252,,0,150
839,29/05/2025,evening,103,252,,0,152
840,29/05/2025,evening,104,252,,0,153
841,29/05/2025,evening,105,252,,0,154
842,29/05/2025,evening,106,252,,0,155
843,29/05/2025,evening,107,252,,0,156
844,29/05/2025,evening,108,252,,0,157
845,29/05/2025,evening,109,252,,0,158
846,29/05/2025,evening,78,252,,0,57
847,29/05/2025,evening,80,252,,0,59
848,29/05/2025,evening,85,252,,0,75
849,29/05/2025,evening,77,252,,0,77
850,29/05/2025,evening,83,252,,0,130
851,29/05/2025,evening,84,252,,0,140
852,29/05/2025,evening,82,252,,0,144
853,29/05/2025,evening,124,253,,0,102
854,29/05/2025,evening,123,253,,0,103
855,29/05/2025,evening,125,253,,0,107
856,29/05/2025,evening,122,253,,0,113
857,29/05/2025,evening,129,253,,0,117
858,29/05/2025,evening,130,253,,0,121
859,29/05/2025,evening,137,253,,0,2
860,29/05/2025,evening,148,253,,0,5
861,29/05/2025,evening,146,253,,0,17
862,29/05/2025,evening,147,253,,0,165
863,29/05/2025,evening,140,253,,0,21
864,29/05/2025,evening,142,253,,0,28
865,29/05/2025,evening,145,253,,0,31
866,29/05/2025,evening,141,253,,0,35
867,29/05/2025,evening,150,253,,0,152
868,29/05/2025,evening,138,253,,0,156
869,29/05/2025,evening,139,253,,0,157
870,29/05/2025,evening,143,253,,0,163
871,29/05/2025,evening,144,253,,0,164
872,29/05/2025,evening,149,253,,0,166
873,29/05/2025,evening,151,253,,0,167
874,29/05/2025,evening,126,253,,0,49
875,29/05/2025,evening,135,253,,0,55
876,29/05/2025,evening,133,253,,0,57
877,29/05/2025,evening,128,253,,0,59
878,29/05/2025,evening,127,253,,0,60
879,29/05/2025,evening,134,253,,0,62
880,29/05/2025,evening,131,253,,0,65
881,29/05/2025,evening,132,253,,0,74
882,29/05/2025,evening,136,253,,0,162
6641,05/08/2025,evening,62,250,,0,101
6642,05/08/2025,evening,61,250,,0,106
6643,05/08/2025,evening,69,250,,0,107
6644,05/08/2025,evening,66,250,,0,113
6645,05/08/2025,evening,65,250,,20,117
6646,05/08/2025,evening,64,250,,0,121
6647,05/08/2025,evening,72,250,,0,2
6648,05/08/2025,evening,68,250,,20,57
6649,05/08/2025,evening,70,250,,10,59
6650,05/08/2025,evening,71,250,,0,62
6651,05/08/2025,evening,67,250,,0,77
6652,05/08/2025,evening,63,250,,0,143
11030,21/11/2025,evening,270,251,,0,140
11031,21/11/2025,evening,275,251,,0,179
11032,21/11/2025,evening,276,251,,0,98
6656,05/08/2025,evening,261,251,,0,175
6657,05/08/2025,evening,262,251,,0,112
11033,21/11/2025,evening,277,251,,0,180
11034,21/11/2025,evening,278,251,,0,63
11035,21/11/2025,evening,279,251,,0,181
6661,05/08/2025,evening,267,251,,0,178
11036,21/11/2025,evening,280,251,,0,144
11037,21/11/2025,evening,281,251,,0,182
6664,05/08/2025,evening,273,251,,0,121
11038,21/11/2025,evening,282,251,,0,183
6666,05/08/2025,evening,285,251,,0,125
6667,05/08/2025,evening,266,251,,0,177
6668,05/08/2025,evening,268,251,,0,49
6669,05/08/2025,evening,269,251,,0,77
6670,05/08/2025,evening,270,251,,0,140
6671,05/08/2025,evening,275,251,,0,179
6672,05/08/2025,evening,276,251,,0,98
6673,05/08/2025,evening,277,251,,0,180
6674,05/08/2025,evening,278,251,,0,63
6675,05/08/2025,evening,279,251,,0,181
6676,05/08/2025,evening,280,251,,0,144
6677,05/08/2025,evening,281,251,,0,182
6678,05/08/2025,evening,282,251,,0,183
6679,05/08/2025,evening,283,251,,0,48
6680,05/08/2025,evening,284,251,,0,68
6681,05/08/2025,evening,286,251,,0,135
6682,05/08/2025,evening,287,251,,0,184
6683,05/08/2025,evening,288,251,,0,185
6684,05/08/2025,evening,289,251,,0,186
6685,05/08/2025,evening,290,251,,0,57
6686,05/08/2025,evening,291,251,,0,187
6687,05/08/2025,evening,292,251,,0,188
6688,05/08/2025,evening,293,251,,0,189
6689,06/08/2025,evening,62,250,,0,101
6690,06/08/2025,evening,61,250,,0,106
6691,06/08/2025,evening,69,250,,0,107
6692,06/08/2025,evening,66,250,,0,113
6693,06/08/2025,evening,65,250,,20,117
6694,06/08/2025,evening,64,250,,10,121
6695,06/08/2025,evening,72,250,,0,2
6696,06/08/2025,evening,68,250,,0,57
6697,06/08/2025,evening,70,250,,10,59
6698,06/08/2025,evening,71,250,,0,62
6699,06/08/2025,evening,67,250,,8,77
6700,06/08/2025,evening,63,250,,0,143
11039,21/11/2025,evening,283,251,,0,48
11040,21/11/2025,evening,284,251,,0,68
11041,21/11/2025,evening,286,251,,0,135
6704,06/08/2025,evening,261,251,,0,175
6705,06/08/2025,evening,262,251,,0,112
11042,21/11/2025,evening,287,251,,0,184
11043,21/11/2025,evening,288,251,,0,185
11044,21/11/2025,evening,289,251,,0,186
6709,06/08/2025,evening,267,251,,0,178
11045,21/11/2025,evening,290,251,,0,57
11046,21/11/2025,evening,291,251,,0,187
6712,06/08/2025,evening,273,251,,0,121
11047,21/11/2025,evening,292,251,,0,188
6714,06/08/2025,evening,285,251,,0,125
6715,06/08/2025,evening,266,251,,0,177
6716,06/08/2025,evening,268,251,,0,49
6717,06/08/2025,evening,269,251,,0,77
6718,06/08/2025,evening,270,251,,0,140
6719,06/08/2025,evening,275,251,,0,179
6720,06/08/2025,evening,276,251,,0,98
6721,06/08/2025,evening,277,251,,0,180
6722,06/08/2025,evening,278,251,,0,63
6723,06/08/2025,evening,279,251,,0,181
6724,06/08/2025,evening,280,251,,0,144
6725,06/08/2025,evening,281,251,,0,182
6726,06/08/2025,evening,282,251,,0,183
6727,06/08/2025,evening,283,251,,0,48
6728,06/08/2025,evening,284,251,,0,68
6729,06/08/2025,evening,286,251,,0,135
6730,06/08/2025,evening,287,251,,0,184
6731,06/08/2025,evening,288,251,,0,185
6732,06/08/2025,evening,289,251,,0,186
6733,06/08/2025,evening,290,251,,0,57
6734,06/08/2025,evening,291,251,,0,187
6735,06/08/2025,evening,292,251,,0,188
6736,06/08/2025,evening,293,251,,0,189
6737,06/08/2025,evening,154,254,,0,102
6738,06/08/2025,evening,153,254,,0,103
6739,06/08/2025,evening,155,254,,0,107
6740,06/08/2025,evening,152,254,,0,113
6741,06/08/2025,evening,159,254,,19,117
6742,06/08/2025,evening,160,254,,10,121
6743,06/08/2025,evening,167,254,,0,2
6744,06/08/2025,evening,178,254,,0,5
6745,06/08/2025,evening,176,254,,0,17
6746,06/08/2025,evening,177,254,,0,165
883,29/05/2025,evening,124,253,,0,102
884,29/05/2025,evening,123,253,,0,103
885,29/05/2025,evening,125,253,,0,107
886,29/05/2025,evening,122,253,,0,113
887,29/05/2025,evening,129,253,,0,117
888,29/05/2025,evening,130,253,,0,121
889,29/05/2025,evening,137,253,,0,2
890,29/05/2025,evening,148,253,,0,5
891,29/05/2025,evening,146,253,,0,17
892,29/05/2025,evening,147,253,,0,165
893,29/05/2025,evening,140,253,,0,21
894,29/05/2025,evening,142,253,,0,28
895,29/05/2025,evening,145,253,,0,31
896,29/05/2025,evening,141,253,,0,35
897,29/05/2025,evening,150,253,,0,152
898,29/05/2025,evening,138,253,,0,156
899,29/05/2025,evening,139,253,,0,157
900,29/05/2025,evening,143,253,,0,163
901,29/05/2025,evening,144,253,,0,164
902,29/05/2025,evening,149,253,,0,166
903,29/05/2025,evening,151,253,,0,167
904,29/05/2025,evening,126,253,,0,49
905,29/05/2025,evening,135,253,,0,55
906,29/05/2025,evening,133,253,,0,57
907,29/05/2025,evening,128,253,,0,59
908,29/05/2025,evening,127,253,,0,60
909,29/05/2025,evening,134,253,,0,62
910,29/05/2025,evening,131,253,,0,65
911,29/05/2025,evening,132,253,,0,74
912,29/05/2025,evening,136,253,,0,162
913,29/05/2025,evening,154,254,,0,102
914,29/05/2025,evening,153,254,,0,103
915,29/05/2025,evening,155,254,,0,107
916,29/05/2025,evening,152,254,,0,113
917,29/05/2025,evening,159,254,,0,117
918,29/05/2025,evening,160,254,,0,121
919,29/05/2025,evening,167,254,,0,2
920,29/05/2025,evening,178,254,,84,5
921,29/05/2025,evening,176,254,,0,17
922,29/05/2025,evening,177,254,,0,165
923,29/05/2025,evening,170,254,,0,21
924,29/05/2025,evening,172,254,,0,28
925,29/05/2025,evening,175,254,,0,31
926,29/05/2025,evening,171,254,,0,35
927,29/05/2025,evening,180,254,,0,152
928,29/05/2025,evening,168,254,,0,156
929,29/05/2025,evening,169,254,,0,157
930,29/05/2025,evening,173,254,,240,163
931,29/05/2025,evening,174,254,,39,164
932,29/05/2025,evening,179,254,,0,166
936,29/05/2025,evening,154,254,,0,102
933,29/05/2025,evening,181,254,,0,167
938,29/05/2025,evening,153,254,,0,103
934,29/05/2025,evening,156,254,,0,49
940,29/05/2025,evening,155,254,,0,107
935,29/05/2025,evening,165,254,,0,55
941,29/05/2025,evening,152,254,,0,113
937,29/05/2025,evening,163,254,,0,57
943,29/05/2025,evening,159,254,,0,117
939,29/05/2025,evening,158,254,,32,59
945,29/05/2025,evening,160,254,,0,121
942,29/05/2025,evening,157,254,,0,60
947,29/05/2025,evening,167,254,,0,2
944,29/05/2025,evening,164,254,,0,62
949,29/05/2025,evening,178,254,,84,5
946,29/05/2025,evening,161,254,,0,65
951,29/05/2025,evening,176,254,,0,17
948,29/05/2025,evening,162,254,,0,74
952,29/05/2025,evening,177,254,,0,165
950,29/05/2025,evening,166,254,,0,162
953,29/05/2025,evening,170,254,,0,21
954,29/05/2025,evening,172,254,,0,28
955,29/05/2025,evening,175,254,,0,31
956,29/05/2025,evening,171,254,,0,35
957,29/05/2025,evening,180,254,,0,152
958,29/05/2025,evening,168,254,,0,156
959,29/05/2025,evening,169,254,,0,157
960,29/05/2025,evening,173,254,,240,163
961,29/05/2025,evening,174,254,,39,164
962,29/05/2025,evening,179,254,,0,166
963,29/05/2025,evening,181,254,,0,167
964,29/05/2025,evening,156,254,,0,49
965,29/05/2025,evening,165,254,,0,55
966,29/05/2025,evening,163,254,,0,57
967,29/05/2025,evening,158,254,,32,59
968,29/05/2025,evening,157,254,,0,60
969,29/05/2025,evening,164,254,,0,62
970,29/05/2025,evening,161,254,,0,65
971,29/05/2025,evening,162,254,,0,74
972,29/05/2025,evening,166,254,,0,162
975,30/05/2025,evening,73,252,,0,101
976,30/05/2025,evening,79,252,,0,107
977,30/05/2025,evening,76,252,,0,113
978,30/05/2025,evening,75,252,,0,117
979,30/05/2025,evening,74,252,,0,121
980,30/05/2025,evening,86,252,,47,1
981,30/05/2025,evening,81,252,,0,2
982,30/05/2025,evening,87,252,,89,3
983,30/05/2025,evening,89,252,,45,5
984,30/05/2025,evening,90,252,,0,7
985,30/05/2025,evening,88,252,,990,16
986,30/05/2025,evening,97,252,,0,20
987,30/05/2025,evening,95,252,,0,21
988,30/05/2025,evening,100,252,,0,31
989,30/05/2025,evening,102,252,,0,32
990,30/05/2025,evening,94,252,,0,35
991,30/05/2025,evening,91,252,,0,45
992,30/05/2025,evening,98,252,,0,131
993,30/05/2025,evening,92,252,,0,146
994,30/05/2025,evening,93,252,,0,147
995,30/05/2025,evening,96,252,,0,148
996,30/05/2025,evening,99,252,,0,149
997,30/05/2025,evening,101,252,,0,150
998,30/05/2025,evening,103,252,,0,152
999,30/05/2025,evening,104,252,,990,153
1000,30/05/2025,evening,105,252,,0,154
1001,30/05/2025,evening,106,252,,0,155
1002,30/05/2025,evening,107,252,,0,156
1003,30/05/2025,evening,108,252,,0,157
1004,30/05/2025,evening,109,252,,0,158
1005,30/05/2025,evening,78,252,,0,57
1006,30/05/2025,evening,80,252,,0,59
1007,30/05/2025,evening,85,252,,0,75
1008,30/05/2025,evening,77,252,,0,77
1009,30/05/2025,evening,83,252,,0,130
1010,30/05/2025,evening,84,252,,0,140
1011,30/05/2025,evening,82,252,,0,144
1012,30/05/2025,evening,62,250,,0,101
1013,30/05/2025,evening,61,250,,0,106
1014,30/05/2025,evening,69,250,,0,107
