id,child_type,created_at,end_time,number_of_machines,parent_type,project_id,remark,report_date,start_time,submit_timing,updated_at
185,Boom Lift 45 Feet,2025-05-26 08:20:47.164059,12:00 AM,,Boom,254,No%20work%20,26/05/2025,12:00 AM,afternoon,2025-05-26 08:20:47.164061
186,Scissor Lift 18 mtr,2025-05-26 08:20:47.227196,12:00 AM,,Scissor,254,No%20work%20,26/05/2025,12:00 AM,afternoon,2025-05-26 08:20:47.227198
187,Crane 12 Ton,2025-05-26 10:02:35.785558,12:00 AM,,Crane,252,,26/05/2025,12:00 AM,afternoon,2025-05-26 10:02:35.785561
188,Crane 16 Ton,2025-05-26 10:02:35.849294,12:00 AM,,Crane,252,,26/05/2025,12:00 AM,afternoon,2025-05-26 10:02:35.849296
189,Crane 20 Ton,2025-05-26 10:02:35.912967,12:00 AM,,Crane,252,,26/05/2025,12:00 AM,afternoon,2025-05-26 10:02:35.91297
190,Crane 30 Ton,2025-05-26 10:02:35.977499,12:00 AM,,Crane,252,,26/05/2025,12:00 AM,afternoon,2025-05-26 10:02:35.977501
191,Crane 50 Ton,2025-05-26 10:02:36.041128,12:00 AM,,Crane,252,,26/05/2025,12:00 AM,afternoon,2025-05-26 10:02:36.041131
192,Crane 80 Ton,2025-05-26 10:02:36.104784,12:00 AM,,Crane,252,,26/05/2025,12:00 AM,afternoon,2025-05-26 10:02:36.104792
193,Boom Lift 120 Feet,2025-05-26 10:02:36.168706,12:00 AM,,Boom,252,,26/05/2025,12:00 AM,afternoon,2025-05-26 10:02:36.168708
194,Boom Lift 80 Feet,2025-05-26 10:02:36.232442,12:00 AM,,Boom,252,,26/05/2025,12:00 AM,afternoon,2025-05-26 10:02:36.232444
195,Boom Lift 60 Feet,2025-05-26 10:02:36.296239,12:00 AM,,Boom,252,,26/05/2025,12:00 AM,afternoon,2025-05-26 10:02:36.296241
196,Boom Lift 45 Feet,2025-05-26 10:02:36.3607,12:00 AM,,Boom,252,,26/05/2025,12:00 AM,afternoon,2025-05-26 10:02:36.360703
197,Scissor Lift 18 mtr,2025-05-26 10:02:36.424375,12:00 AM,,Scissor,252,,26/05/2025,12:00 AM,afternoon,2025-05-26 10:02:36.424378
198,Crane 12 Ton,2025-05-26 10:05:20.702234,6:00 PM,,Crane,250,,26/05/2025,9:00 AM,afternoon,2025-05-26 10:05:20.702236
199,Crane 12 Ton,2025-05-26 14:13:07.987251,12:00 AM,,Crane,252,,26/05/2025,12:00 AM,evening,2025-05-26 14:13:07.987254
200,Crane 16 Ton,2025-05-26 14:13:08.049542,12:00 AM,,Crane,252,,26/05/2025,12:00 AM,evening,2025-05-26 14:13:08.049544
201,Crane 20 Ton,2025-05-26 14:13:08.111555,12:00 AM,,Crane,252,,26/05/2025,12:00 AM,evening,2025-05-26 14:13:08.111558
202,Crane 30 Ton,2025-05-26 14:13:08.17359,12:00 AM,,Crane,252,,26/05/2025,12:00 AM,evening,2025-05-26 14:13:08.173593
203,Crane 50 Ton,2025-05-26 14:13:08.235576,12:00 AM,,Crane,252,,26/05/2025,12:00 AM,evening,2025-05-26 14:13:08.235579
204,Crane 80 Ton,2025-05-26 14:13:08.297957,12:00 AM,,Crane,252,,26/05/2025,12:00 AM,evening,2025-05-26 14:13:08.29796
205,Boom Lift 120 Feet,2025-05-26 14:13:08.359932,12:00 AM,,Boom,252,,26/05/2025,12:00 AM,evening,2025-05-26 14:13:08.359935
206,Boom Lift 80 Feet,2025-05-26 14:13:08.421975,12:00 AM,,Boom,252,,26/05/2025,12:00 AM,evening,2025-05-26 14:13:08.421978
207,Boom Lift 60 Feet,2025-05-26 14:13:08.484019,12:00 AM,,Boom,252,,26/05/2025,12:00 AM,evening,2025-05-26 14:13:08.484022
208,Boom Lift 45 Feet,2025-05-26 14:13:08.546902,12:00 AM,,Boom,252,,26/05/2025,12:00 AM,evening,2025-05-26 14:13:08.546905
209,Scissor Lift 18 mtr,2025-05-26 14:13:08.608944,12:00 AM,,Scissor,252,,26/05/2025,12:00 AM,evening,2025-05-26 14:13:08.608947
210,Crane 12 Ton,2025-05-26 14:15:50.251991,6:00 PM,,Crane,250,,26/05/2025,9:00 AM,evening,2025-05-26 14:15:50.251994
211,Crane 16 Ton,2025-05-26 15:05:33.191949,6:00 PM,,Crane,253,,26/05/2025,8:00 AM,evening,2025-05-26 15:05:33.191952
212,Crane 12 Ton,2025-05-26 15:12:27.308848,12:00 AM,,Crane,254,,26/05/2025,12:00 AM,evening,2025-05-26 15:12:27.308851
213,Crane 16 Ton,2025-05-26 15:12:27.371721,12:00 AM,,Crane,254,,26/05/2025,12:00 AM,evening,2025-05-26 15:12:27.371723
214,Crane 20 Ton,2025-05-26 15:12:27.434624,12:00 AM,,Crane,254,,26/05/2025,12:00 AM,evening,2025-05-26 15:12:27.434627
215,Crane 30 Ton,2025-05-26 15:12:27.497478,12:00 AM,,Crane,254,,26/05/2025,12:00 AM,evening,2025-05-26 15:12:27.49748
216,Crane 50 Ton,2025-05-26 15:12:27.560585,12:00 AM,,Crane,254,,26/05/2025,12:00 AM,evening,2025-05-26 15:12:27.560588
217,Crane 80 Ton,2025-05-26 15:12:27.623217,12:00 AM,,Crane,254,,26/05/2025,12:00 AM,evening,2025-05-26 15:12:27.62322
218,Boom Lift 120 Feet,2025-05-26 15:12:27.686009,12:00 AM,,Boom,254,,26/05/2025,12:00 AM,evening,2025-05-26 15:12:27.686011
219,Boom Lift 80 Feet,2025-05-26 15:12:27.74878,12:00 AM,,Boom,254,,26/05/2025,12:00 AM,evening,2025-05-26 15:12:27.748782
220,Boom Lift 60 Feet,2025-05-26 15:12:27.811655,12:00 AM,,Boom,254,,26/05/2025,12:00 AM,evening,2025-05-26 15:12:27.811658
221,Boom Lift 45 Feet,2025-05-26 15:12:27.874452,12:00 AM,,Boom,254,,26/05/2025,12:00 AM,evening,2025-05-26 15:12:27.874455
222,Scissor Lift 18 mtr,2025-05-26 15:12:27.937382,12:00 AM,,Scissor,254,,26/05/2025,12:00 AM,evening,2025-05-26 15:12:27.937384
223,Crane 12 Ton,2025-05-27 07:32:36.069794,12:00 AM,,Crane,252,,27/05/2025,12:00 AM,afternoon,2025-05-27 07:32:36.069797
224,Crane 16 Ton,2025-05-27 07:32:36.133311,12:00 AM,,Crane,252,,27/05/2025,12:00 AM,afternoon,2025-05-27 07:32:36.133314
225,Crane 20 Ton,2025-05-27 07:32:36.196822,12:00 AM,,Crane,252,,27/05/2025,12:00 AM,afternoon,2025-05-27 07:32:36.196824
226,Crane 30 Ton,2025-05-27 07:32:36.260323,12:00 AM,,Crane,252,,27/05/2025,12:00 AM,afternoon,2025-05-27 07:32:36.260325
227,Crane 50 Ton,2025-05-27 07:32:36.32383,12:00 AM,,Crane,252,,27/05/2025,12:00 AM,afternoon,2025-05-27 07:32:36.323839
228,Crane 80 Ton,2025-05-27 07:32:36.387239,12:00 AM,,Crane,252,,27/05/2025,12:00 AM,afternoon,2025-05-27 07:32:36.387242
229,Boom Lift 120 Feet,2025-05-27 07:32:36.450874,12:00 AM,,Boom,252,,27/05/2025,12:00 AM,afternoon,2025-05-27 07:32:36.450877
230,Boom Lift 80 Feet,2025-05-27 07:32:36.514641,12:00 AM,,Boom,252,,27/05/2025,12:00 AM,afternoon,2025-05-27 07:32:36.514645
231,Boom Lift 60 Feet,2025-05-27 07:32:36.578175,12:00 AM,,Boom,252,,27/05/2025,12:00 AM,afternoon,2025-05-27 07:32:36.578178
232,Boom Lift 45 Feet,2025-05-27 07:32:36.641689,12:00 AM,,Boom,252,,27/05/2025,12:00 AM,afternoon,2025-05-27 07:32:36.641691
233,Scissor Lift 18 mtr,2025-05-27 07:32:36.705264,12:00 AM,,Scissor,252,,27/05/2025,12:00 AM,afternoon,2025-05-27 07:32:36.705267
234,Crane 12 Ton,2025-05-27 07:33:18.693389,6:00 PM,,Crane,250,,27/05/2025,9:00 AM,afternoon,2025-05-27 07:33:18.693391
235,Crane 12 Ton,2025-05-27 09:07:41.51215,12:00 AM,,Crane,253,,27/05/2025,12:00 AM,afternoon,2025-05-27 09:07:41.512153
236,Crane 16 Ton,2025-05-27 09:07:41.573731,12:00 AM,,Crane,253,,27/05/2025,12:00 AM,afternoon,2025-05-27 09:07:41.573734
237,Crane 20 Ton,2025-05-27 09:07:41.635266,12:00 AM,,Crane,253,,27/05/2025,12:00 AM,afternoon,2025-05-27 09:07:41.63527
238,Crane 30 Ton,2025-05-27 09:07:41.696765,12:00 AM,,Crane,253,,27/05/2025,12:00 AM,afternoon,2025-05-27 09:07:41.696768
239,Crane 50 Ton,2025-05-27 09:07:41.758348,12:00 AM,,Crane,253,,27/05/2025,12:00 AM,afternoon,2025-05-27 09:07:41.758351
240,Crane 80 Ton,2025-05-27 09:07:41.819844,12:00 AM,,Crane,253,,27/05/2025,12:00 AM,afternoon,2025-05-27 09:07:41.819847
241,Boom Lift 120 Feet,2025-05-27 09:07:41.881323,12:00 AM,,Boom,253,,27/05/2025,12:00 AM,afternoon,2025-05-27 09:07:41.881326
242,Boom Lift 80 Feet,2025-05-27 09:07:41.942927,12:00 AM,,Boom,253,,27/05/2025,12:00 AM,afternoon,2025-05-27 09:07:41.94293
243,Boom Lift 60 Feet,2025-05-27 09:07:42.004468,12:00 AM,,Boom,253,,27/05/2025,12:00 AM,afternoon,2025-05-27 09:07:42.004471
244,Boom Lift 45 Feet,2025-05-27 09:07:42.066034,12:00 AM,,Boom,253,,27/05/2025,12:00 AM,afternoon,2025-05-27 09:07:42.066037
245,Scissor Lift 18 mtr,2025-05-27 09:07:42.127713,12:00 AM,,Scissor,253,,27/05/2025,12:00 AM,afternoon,2025-05-27 09:07:42.127716
246,Crane 16 Ton,2025-05-27 10:59:08.663353,6:00 PM,,Crane,254,,27/05/2025,8:00 AM,afternoon,2025-05-27 10:59:08.663356
247,Crane 12 Ton,2025-05-27 11:51:19.905268,12:00 AM,,Crane,253,,27/05/2025,12:00 AM,evening,2025-05-27 11:51:19.905271
248,Crane 16 Ton,2025-05-27 11:51:19.967306,12:00 AM,,Crane,253,,27/05/2025,12:00 AM,evening,2025-05-27 11:51:19.967309
249,Crane 20 Ton,2025-05-27 11:51:20.029303,12:00 AM,,Crane,253,,27/05/2025,12:00 AM,evening,2025-05-27 11:51:20.029306
250,Crane 30 Ton,2025-05-27 11:51:20.091777,12:00 AM,,Crane,253,,27/05/2025,12:00 AM,evening,2025-05-27 11:51:20.09178
251,Crane 50 Ton,2025-05-27 11:51:20.153795,12:00 AM,,Crane,253,,27/05/2025,12:00 AM,evening,2025-05-27 11:51:20.153798
252,Crane 80 Ton,2025-05-27 11:51:20.215776,12:00 AM,,Crane,253,,27/05/2025,12:00 AM,evening,2025-05-27 11:51:20.215779
253,Boom Lift 120 Feet,2025-05-27 11:51:20.278557,12:00 AM,,Boom,253,,27/05/2025,12:00 AM,evening,2025-05-27 11:51:20.278559
254,Boom Lift 80 Feet,2025-05-27 11:51:20.340633,12:00 AM,,Boom,253,,27/05/2025,12:00 AM,evening,2025-05-27 11:51:20.340635
255,Boom Lift 60 Feet,2025-05-27 11:51:20.402665,12:00 AM,,Boom,253,,27/05/2025,12:00 AM,evening,2025-05-27 11:51:20.402668
256,Boom Lift 45 Feet,2025-05-27 11:51:20.464655,12:00 AM,,Boom,253,,27/05/2025,12:00 AM,evening,2025-05-27 11:51:20.464658
257,Scissor Lift 18 mtr,2025-05-27 11:51:20.52668,12:00 AM,,Scissor,253,,27/05/2025,12:00 AM,evening,2025-05-27 11:51:20.526683
258,Crane 12 Ton,2025-05-27 13:34:42.422472,12:00 AM,,Crane,252,,27/05/2025,12:00 AM,evening,2025-05-27 13:34:42.422475
259,Crane 16 Ton,2025-05-27 13:34:42.487121,12:00 AM,,Crane,252,,27/05/2025,12:00 AM,evening,2025-05-27 13:34:42.487124
260,Crane 20 Ton,2025-05-27 13:34:42.562257,12:00 AM,,Crane,252,,27/05/2025,12:00 AM,evening,2025-05-27 13:34:42.56226
261,Crane 30 Ton,2025-05-27 13:34:42.62648,12:00 AM,,Crane,252,,27/05/2025,12:00 AM,evening,2025-05-27 13:34:42.626483
262,Crane 50 Ton,2025-05-27 13:34:42.690795,12:00 AM,,Crane,252,,27/05/2025,12:00 AM,evening,2025-05-27 13:34:42.690798
263,Crane 80 Ton,2025-05-27 13:34:42.754995,12:00 AM,,Crane,252,,27/05/2025,12:00 AM,evening,2025-05-27 13:34:42.754997
264,Boom Lift 120 Feet,2025-05-27 13:34:42.819337,12:00 AM,,Boom,252,,27/05/2025,12:00 AM,evening,2025-05-27 13:34:42.81934
265,Boom Lift 80 Feet,2025-05-27 13:34:42.88352,12:00 AM,,Boom,252,,27/05/2025,12:00 AM,evening,2025-05-27 13:34:42.883523
266,Boom Lift 60 Feet,2025-05-27 13:34:42.94764,12:00 AM,,Boom,252,,27/05/2025,12:00 AM,evening,2025-05-27 13:34:42.947643
267,Boom Lift 45 Feet,2025-05-27 13:34:43.011765,12:00 AM,,Boom,252,,27/05/2025,12:00 AM,evening,2025-05-27 13:34:43.011768
268,Scissor Lift 18 mtr,2025-05-27 13:34:43.076158,12:00 AM,,Scissor,252,,27/05/2025,12:00 AM,evening,2025-05-27 13:34:43.076161
269,Crane 12 Ton,2025-05-27 13:37:30.67426,5:59 PM,,Crane,250,,27/05/2025,8:59 AM,evening,2025-05-27 13:37:30.674263
270,Crane 16 Ton,2025-05-27 13:38:36.020196,6:00 PM,,Crane,254,,27/05/2025,8:00 AM,evening,2025-05-27 13:38:36.020198
271,Crane 12 Ton,2025-05-28 08:31:42.923019,12:00 AM,,Crane,253,No%20equipments,28/05/2025,12:00 AM,afternoon,2025-05-28 08:31:42.923022
272,Crane 16 Ton,2025-05-28 08:31:42.986009,12:00 AM,,Crane,253,No%20equipments,28/05/2025,12:00 AM,afternoon,2025-05-28 08:31:42.986012
273,Crane 20 Ton,2025-05-28 08:31:43.048938,12:00 AM,,Crane,253,No%20equipments,28/05/2025,12:00 AM,afternoon,2025-05-28 08:31:43.048947
274,Crane 30 Ton,2025-05-28 08:31:43.111854,12:00 AM,,Crane,253,No%20equipments,28/05/2025,12:00 AM,afternoon,2025-05-28 08:31:43.111856
275,Crane 50 Ton,2025-05-28 08:31:43.174787,12:00 AM,,Crane,253,No%20equipments,28/05/2025,12:00 AM,afternoon,2025-05-28 08:31:43.174789
276,Crane 80 Ton,2025-05-28 08:31:43.23773,12:00 AM,,Crane,253,No%20equipments,28/05/2025,12:00 AM,afternoon,2025-05-28 08:31:43.237733
277,Boom Lift 120 Feet,2025-05-28 08:31:43.30064,12:00 AM,,Boom,253,No%20equipments,28/05/2025,12:00 AM,afternoon,2025-05-28 08:31:43.300642
278,Boom Lift 80 Feet,2025-05-28 08:31:43.3635,12:00 AM,,Boom,253,No%20equipments,28/05/2025,12:00 AM,afternoon,2025-05-28 08:31:43.363502
279,Boom Lift 60 Feet,2025-05-28 08:31:43.426432,12:00 AM,,Boom,253,No%20equipments,28/05/2025,12:00 AM,afternoon,2025-05-28 08:31:43.426434
280,Boom Lift 45 Feet,2025-05-28 08:31:43.489386,12:00 AM,,Boom,253,No%20equipments,28/05/2025,12:00 AM,afternoon,2025-05-28 08:31:43.489388
281,Scissor Lift 18 mtr,2025-05-28 08:31:43.552361,12:00 AM,,Scissor,253,No%20equipments,28/05/2025,12:00 AM,afternoon,2025-05-28 08:31:43.552364
282,Crane 12 Ton,2025-05-28 09:45:56.59288,12:00 AM,,Crane,252,,28/05/2025,12:00 AM,afternoon,2025-05-28 09:45:56.592883
283,Crane 16 Ton,2025-05-28 09:45:56.65521,12:00 AM,,Crane,252,,28/05/2025,12:00 AM,afternoon,2025-05-28 09:45:56.655213
284,Crane 20 Ton,2025-05-28 09:45:56.717373,12:00 AM,,Crane,252,,28/05/2025,12:00 AM,afternoon,2025-05-28 09:45:56.717376
285,Crane 30 Ton,2025-05-28 09:45:56.779541,12:00 AM,,Crane,252,,28/05/2025,12:00 AM,afternoon,2025-05-28 09:45:56.779543
286,Crane 50 Ton,2025-05-28 09:45:56.841762,12:00 AM,,Crane,252,,28/05/2025,12:00 AM,afternoon,2025-05-28 09:45:56.841764
287,Crane 80 Ton,2025-05-28 09:45:56.904046,12:00 AM,,Crane,252,,28/05/2025,12:00 AM,afternoon,2025-05-28 09:45:56.904049
288,Boom Lift 120 Feet,2025-05-28 09:45:56.966281,12:00 AM,,Boom,252,,28/05/2025,12:00 AM,afternoon,2025-05-28 09:45:56.966283
289,Boom Lift 80 Feet,2025-05-28 09:45:57.031526,12:00 AM,,Boom,252,,28/05/2025,12:00 AM,afternoon,2025-05-28 09:45:57.031529
290,Boom Lift 60 Feet,2025-05-28 09:45:57.093766,12:00 AM,,Boom,252,,28/05/2025,12:00 AM,afternoon,2025-05-28 09:45:57.093768
291,Boom Lift 45 Feet,2025-05-28 09:45:57.155941,12:00 AM,,Boom,252,,28/05/2025,12:00 AM,afternoon,2025-05-28 09:45:57.155944
292,Scissor Lift 18 mtr,2025-05-28 09:45:57.218072,12:00 AM,,Scissor,252,,28/05/2025,12:00 AM,afternoon,2025-05-28 09:45:57.218075
293,Crane 12 Ton,2025-05-28 09:46:47.838417,6:00 PM,,Crane,250,,28/05/2025,9:00 AM,afternoon,2025-05-28 09:46:47.838419
294,Crane 16 Ton,2025-05-28 10:22:37.926136,6:00 PM,,Crane,254,Crane%20is%20using%20for%20Louvers%20sheeting%20,28/05/2025,8:00 AM,afternoon,2025-05-28 10:22:37.926139
295,Crane 12 Ton,2025-05-28 10:25:36.043709,12:00 AM,,Crane,253,,28/05/2025,12:00 AM,evening,2025-05-28 10:25:36.043711
296,Crane 16 Ton,2025-05-28 10:25:36.109568,12:00 AM,,Crane,253,,28/05/2025,12:00 AM,evening,2025-05-28 10:25:36.109571
297,Crane 20 Ton,2025-05-28 10:25:36.175715,12:00 AM,,Crane,253,,28/05/2025,12:00 AM,evening,2025-05-28 10:25:36.175718
298,Crane 30 Ton,2025-05-28 10:25:36.241341,12:00 AM,,Crane,253,,28/05/2025,12:00 AM,evening,2025-05-28 10:25:36.241344
299,Crane 50 Ton,2025-05-28 10:25:36.306995,12:00 AM,,Crane,253,,28/05/2025,12:00 AM,evening,2025-05-28 10:25:36.306997
300,Crane 80 Ton,2025-05-28 10:25:36.372606,12:00 AM,,Crane,253,,28/05/2025,12:00 AM,evening,2025-05-28 10:25:36.372609
301,Boom Lift 120 Feet,2025-05-28 10:25:36.444726,12:00 AM,,Boom,253,,28/05/2025,12:00 AM,evening,2025-05-28 10:25:36.444729
302,Boom Lift 80 Feet,2025-05-28 10:25:36.510399,12:00 AM,,Boom,253,,28/05/2025,12:00 AM,evening,2025-05-28 10:25:36.510402
303,Boom Lift 60 Feet,2025-05-28 10:25:36.575971,12:00 AM,,Boom,253,,28/05/2025,12:00 AM,evening,2025-05-28 10:25:36.575974
304,Boom Lift 45 Feet,2025-05-28 10:25:36.641468,12:00 AM,,Boom,253,,28/05/2025,12:00 AM,evening,2025-05-28 10:25:36.641471
305,Scissor Lift 18 mtr,2025-05-28 10:25:36.706919,12:00 AM,,Scissor,253,,28/05/2025,12:00 AM,evening,2025-05-28 10:25:36.706922
306,Crane 16 Ton,2025-05-28 12:07:14.58079,6:00 PM,,Crane,254,,28/05/2025,8:00 AM,evening,2025-05-28 12:07:14.580793
307,Crane 16 Ton,2025-05-28 12:07:15.736615,6:00 PM,,Crane,254,,28/05/2025,8:00 AM,evening,2025-05-28 12:07:15.736617
308,Crane 12 Ton,2025-05-28 12:16:56.626423,6:00 PM,,Crane,250,,28/05/2025,9:00 AM,evening,2025-05-28 12:16:56.626426
309,Crane 12 Ton,2025-05-28 12:22:42.628235,12:00 AM,,Crane,252,,28/05/2025,12:00 AM,evening,2025-05-28 12:22:42.628238
310,Crane 16 Ton,2025-05-28 12:22:42.692941,12:00 AM,,Crane,252,,28/05/2025,12:00 AM,evening,2025-05-28 12:22:42.692944
311,Crane 20 Ton,2025-05-28 12:22:42.757763,12:00 AM,,Crane,252,,28/05/2025,12:00 AM,evening,2025-05-28 12:22:42.757766
312,Crane 30 Ton,2025-05-28 12:22:42.822239,12:00 AM,,Crane,252,,28/05/2025,12:00 AM,evening,2025-05-28 12:22:42.822242
313,Crane 50 Ton,2025-05-28 12:22:42.886945,12:00 AM,,Crane,252,,28/05/2025,12:00 AM,evening,2025-05-28 12:22:42.886947
314,Crane 80 Ton,2025-05-28 12:22:42.951629,12:00 AM,,Crane,252,,28/05/2025,12:00 AM,evening,2025-05-28 12:22:42.951633
315,Boom Lift 120 Feet,2025-05-28 12:22:43.016187,12:00 AM,,Boom,252,,28/05/2025,12:00 AM,evening,2025-05-28 12:22:43.016194
316,Boom Lift 80 Feet,2025-05-28 12:22:43.080847,12:00 AM,,Boom,252,,28/05/2025,12:00 AM,evening,2025-05-28 12:22:43.08085
317,Boom Lift 60 Feet,2025-05-28 12:22:43.145485,12:00 AM,,Boom,252,,28/05/2025,12:00 AM,evening,2025-05-28 12:22:43.145488
318,Boom Lift 45 Feet,2025-05-28 12:22:43.20985,12:00 AM,,Boom,252,,28/05/2025,12:00 AM,evening,2025-05-28 12:22:43.209853
319,Scissor Lift 18 mtr,2025-05-28 12:22:43.274425,12:00 AM,,Scissor,252,,28/05/2025,12:00 AM,evening,2025-05-28 12:22:43.274427
373,Crane 80 Ton,2025-05-29 12:38:03.526463,12:00 AM,,Crane,253,,29/05/2025,12:00 AM,evening,2025-05-29 12:38:03.526466
320,Crane 12 Ton,2025-05-29 08:47:29.549866,12:00 AM,,Crane,252,cladding%20sheets%20fixing%20work%20and%20windows%20frames%20cleats%20welding%20work%20in%20progress%20,29/05/2025,12:00 AM,afternoon,2025-05-29 08:47:29.549869
321,Crane 16 Ton,2025-05-29 08:47:29.614977,12:00 AM,,Crane,252,cladding%20sheets%20fixing%20work%20and%20windows%20frames%20cleats%20welding%20work%20in%20progress%20,29/05/2025,12:00 AM,afternoon,2025-05-29 08:47:29.61498
322,Crane 20 Ton,2025-05-29 08:47:29.679844,12:00 AM,,Crane,252,cladding%20sheets%20fixing%20work%20and%20windows%20frames%20cleats%20welding%20work%20in%20progress%20,29/05/2025,12:00 AM,afternoon,2025-05-29 08:47:29.679847
323,Crane 30 Ton,2025-05-29 08:47:29.744439,12:00 AM,,Crane,252,cladding%20sheets%20fixing%20work%20and%20windows%20frames%20cleats%20welding%20work%20in%20progress%20,29/05/2025,12:00 AM,afternoon,2025-05-29 08:47:29.744442
324,Crane 50 Ton,2025-05-29 08:47:29.809081,12:00 AM,,Crane,252,cladding%20sheets%20fixing%20work%20and%20windows%20frames%20cleats%20welding%20work%20in%20progress%20,29/05/2025,12:00 AM,afternoon,2025-05-29 08:47:29.809083
325,Crane 80 Ton,2025-05-29 08:47:29.873689,12:00 AM,,Crane,252,cladding%20sheets%20fixing%20work%20and%20windows%20frames%20cleats%20welding%20work%20in%20progress%20,29/05/2025,12:00 AM,afternoon,2025-05-29 08:47:29.873692
326,Boom Lift 120 Feet,2025-05-29 08:47:29.9383,12:00 AM,,Boom,252,cladding%20sheets%20fixing%20work%20and%20windows%20frames%20cleats%20welding%20work%20in%20progress%20,29/05/2025,12:00 AM,afternoon,2025-05-29 08:47:29.938303
327,Boom Lift 80 Feet,2025-05-29 08:47:30.002915,12:00 AM,,Boom,252,cladding%20sheets%20fixing%20work%20and%20windows%20frames%20cleats%20welding%20work%20in%20progress%20,29/05/2025,12:00 AM,afternoon,2025-05-29 08:47:30.002918
328,Boom Lift 60 Feet,2025-05-29 08:47:30.067525,12:00 AM,,Boom,252,cladding%20sheets%20fixing%20work%20and%20windows%20frames%20cleats%20welding%20work%20in%20progress%20,29/05/2025,12:00 AM,afternoon,2025-05-29 08:47:30.067528
329,Boom Lift 45 Feet,2025-05-29 08:47:30.132068,12:00 AM,,Boom,252,cladding%20sheets%20fixing%20work%20and%20windows%20frames%20cleats%20welding%20work%20in%20progress%20,29/05/2025,12:00 AM,afternoon,2025-05-29 08:47:30.132071
330,Scissor Lift 18 mtr,2025-05-29 08:47:30.196662,12:00 AM,,Scissor,252,cladding%20sheets%20fixing%20work%20and%20windows%20frames%20cleats%20welding%20work%20in%20progress%20,29/05/2025,12:00 AM,afternoon,2025-05-29 08:47:30.196665
331,Crane 12 Ton,2025-05-29 08:49:13.012182,6:00 PM,,Crane,250,,29/05/2025,9:00 AM,afternoon,2025-05-29 08:49:13.012185
332,Crane 16 Ton,2025-05-29 08:49:13.076081,6:00 PM,,Crane,250,,29/05/2025,9:00 AM,afternoon,2025-05-29 08:49:13.076083
333,Crane 12 Ton,2025-05-29 12:23:31.596041,6:00 PM,,Crane,250,,29/05/2025,9:00 AM,evening,2025-05-29 12:23:31.596044
334,Crane 16 Ton,2025-05-29 12:23:31.657708,6:00 PM,,Crane,250,,29/05/2025,9:00 AM,evening,2025-05-29 12:23:31.657711
335,Crane 12 Ton,2025-05-29 12:27:52.341649,12:00 AM,,Crane,252,,29/05/2025,12:00 AM,evening,2025-05-29 12:27:52.341651
336,Crane 16 Ton,2025-05-29 12:27:52.403352,12:00 AM,,Crane,252,,29/05/2025,12:00 AM,evening,2025-05-29 12:27:52.403355
337,Crane 20 Ton,2025-05-29 12:27:52.465416,12:00 AM,,Crane,252,,29/05/2025,12:00 AM,evening,2025-05-29 12:27:52.465419
338,Crane 30 Ton,2025-05-29 12:27:52.527132,12:00 AM,,Crane,252,,29/05/2025,12:00 AM,evening,2025-05-29 12:27:52.527135
339,Crane 50 Ton,2025-05-29 12:27:52.58886,12:00 AM,,Crane,252,,29/05/2025,12:00 AM,evening,2025-05-29 12:27:52.588863
340,Crane 80 Ton,2025-05-29 12:27:52.650887,12:00 AM,,Crane,252,,29/05/2025,12:00 AM,evening,2025-05-29 12:27:52.65089
341,Boom Lift 120 Feet,2025-05-29 12:27:52.712788,12:00 AM,,Boom,252,,29/05/2025,12:00 AM,evening,2025-05-29 12:27:52.712791
342,Boom Lift 80 Feet,2025-05-29 12:27:52.774478,12:00 AM,,Boom,252,,29/05/2025,12:00 AM,evening,2025-05-29 12:27:52.774481
343,Boom Lift 60 Feet,2025-05-29 12:27:52.836252,12:00 AM,,Boom,252,,29/05/2025,12:00 AM,evening,2025-05-29 12:27:52.836255
344,Boom Lift 45 Feet,2025-05-29 12:27:52.898533,12:00 AM,,Boom,252,,29/05/2025,12:00 AM,evening,2025-05-29 12:27:52.898536
345,Scissor Lift 18 mtr,2025-05-29 12:27:52.960257,12:00 AM,,Scissor,252,,29/05/2025,12:00 AM,evening,2025-05-29 12:27:52.960259
346,Crane 12 Ton,2025-05-29 12:35:50.417268,12:00 AM,,Crane,253,No%20equipments%20,29/05/2025,12:00 AM,afternoon,2025-05-29 12:35:50.417271
347,Crane 16 Ton,2025-05-29 12:35:50.479983,12:00 AM,,Crane,253,No%20equipments%20,29/05/2025,12:00 AM,afternoon,2025-05-29 12:35:50.479986
348,Crane 20 Ton,2025-05-29 12:35:50.542823,12:00 AM,,Crane,253,No%20equipments%20,29/05/2025,12:00 AM,afternoon,2025-05-29 12:35:50.542826
349,Crane 30 Ton,2025-05-29 12:35:50.605482,12:00 AM,,Crane,253,No%20equipments%20,29/05/2025,12:00 AM,afternoon,2025-05-29 12:35:50.605486
350,Crane 50 Ton,2025-05-29 12:35:50.668745,12:00 AM,,Crane,253,No%20equipments%20,29/05/2025,12:00 AM,afternoon,2025-05-29 12:35:50.668748
351,Crane 80 Ton,2025-05-29 12:35:50.731523,12:00 AM,,Crane,253,No%20equipments%20,29/05/2025,12:00 AM,afternoon,2025-05-29 12:35:50.731525
352,Boom Lift 120 Feet,2025-05-29 12:35:50.795153,12:00 AM,,Boom,253,No%20equipments%20,29/05/2025,12:00 AM,afternoon,2025-05-29 12:35:50.795157
