id,created_at,project_id,reported_date,reporting_time,status,updated_at,dir_remark,pe_remark,pm_remark,pe_expense_remark,pe_machinary_remark,pe_material_remark,man_power_remark,pm_expense_remark,pm_machinary_remark,pm_material_remark,pm_manpower_remark,pm_after_machinary_remark,pm_after_manpower_remark,pm_even_machinary_remark,pm_morn_manpower_remark,submitted_by,after_man_power_remark,morn_man_power_remark,lattitude,longitude,approved_by,dir_aft_mach_remark,dir_aft_man_remark,dir_evng_expense_remark,dir_evng_mach_remark,dir_evng_mat_remark,dir_morn_man_remark,dir_mach_remark,dir_man_remark,dir_material_remark,dir_expense_remark
129,2025-05-31 18:43:44.974102,250,31/05/2025,evening,approved,2025-06-04 14:33:54.232445,,,,,,Columns%20erection%20work,,,,,,,,,,315,,,77.0524936,13.5263187,333,,,,,,,,,,
105,2025-05-30 09:24:03.950069,250,30/05/2025,morning,approved,2025-06-04 14:34:14.208663,,,,,,,,,,,,,,,,315,,,77.0535418,13.5247529,333,,,,,,,,,,
110,2025-05-30 16:04:31.200894,250,30/05/2025,afternoon,approved,2025-06-04 14:34:14.208689,,,,,,,,,,,,,,,,315,,,77.0536623,13.5246808,333,,,,,,,,,,
113,2025-05-30 18:10:51.205529,250,30/05/2025,evening,approved,2025-06-04 14:34:14.208697,,,,,,Due%20to%20man%20power%20issue%20only%20material%20shifting%20work%20from%20outside%20to%20inside%20the%20building%20,,,,,,,,,,315,,,77.0525367,13.5260748,333,,,,,,,,,,
93,2025-05-29 14:19:13.140676,250,29/05/2025,afternoon,approved,2025-06-04 14:34:39.537266,,,,,,,Materials%20shifting%20and%20columns%20erection%20work%20in%20progress%20,,,,,,,,,315,,,77.0540666,13.537002,333,,,,,,,,,,
94,2025-05-29 17:53:29.296948,250,29/05/2025,evening,approved,2025-06-04 14:34:39.537275,,,,,,Due%20to%20drizzling%20from%204%3A30%20to%205%3A40%20at%20site%20work%20getting%20delayed%2C%20material%20feeding%20work%20at%20shop%201,,,,,,,,,,315,,,0.0,0.0,333,,,,,,,,,,
122,2025-05-31 16:24:17.374496,253,31/05/2025,morning,approved,2025-06-02 20:26:17.601241,,,,,,,1%20Labour%20for%20Materials%20shifting%20,,,,,,,,,317,,,74.8036515,12.9742968,314,,,,,,,,,,
123,2025-05-31 16:25:21.50268,253,31/05/2025,afternoon,approved,2025-06-02 20:26:17.601305,,,,,Crane%20materials%20shifting%20,,2nd%20Half%20No%20work%20,,,,,,,,,317,,,74.8036326,12.9743095,314,,,,,,,,,,
124,2025-05-31 16:30:29.963501,253,31/05/2025,evening,approved,2025-06-02 20:26:17.601319,,,,,,Only%20beach%20side%20materials%20shifting%20done,,,,,,,,,,317,,,74.8036699,12.9743115,314,,,,,,,,,,
116,2025-05-30 20:47:58.430425,253,30/05/2025,evening,approved,2025-06-02 20:26:53.695295,,,,,,,,,,,,,,,,317,,,74.8049876,12.974156,314,,,,,,,,,,
135,2025-06-02 14:42:02.638384,253,02/06/2025,afternoon,approved,2025-06-02 20:28:01.047548,,,,,No%20equipments%20,,,,,,,,,,,317,,,74.8213701,12.9282341,314,,,,,,,,,,
136,2025-06-02 14:46:10.030179,253,02/06/2025,evening,approved,2025-06-02 20:28:01.047563,,,,,,,,,,,,,,,,317,,,74.82137,12.9282773,314,,,,,,,,,,
102,2025-05-29 21:57:00.186515,254,29/05/2025,evening,approved,2025-06-02 20:28:21.088431,,,,100rs%20for%20Hardware%20,Total%20Cladding%20sheeting%20today%20completed%20-%2083.9%20sqm,,,,,,,,,,,317,,,74.8050079,12.974225,314,,,,,,,,,,
103,2025-05-29 21:57:01.539939,254,29/05/2025,evening,approved,2025-06-02 20:28:21.088451,,,,100rs%20for%20Hardware%20,Total%20Cladding%20sheeting%20today%20completed%20-%2083.9%20sqm,,,,,,,,,,,317,,,74.8050079,12.974225,314,,,,,,,,,,
139,2025-06-02 18:29:45.172755,252,02/06/2025,evening,approved,2025-06-02 23:12:06.46092,,,why no photos,,,Cladding%20sheets%20fixing%20work%20and%20Higher%20bay%20grid%20EA%20Box%20purlins%20welding%20for%20windows%20frames%20fixing%20,,,,,,,,,,315,,,77.0541877,13.5369885,320,,,,,,,,,,
142,2025-06-03 08:49:24.251621,252,03/06/2025,morning,approved,2025-06-04 00:36:02.080016,,,,,,,,,,,,,,,,315,,,77.0522528,13.5263017,320,,,,,,,,,,
145,2025-06-03 14:52:44.43821,252,03/06/2025,afternoon,approved,2025-06-04 00:36:02.080143,,,,,,,,,,,,,,,,315,,,77.0539756,13.5372214,320,,,,,,,,,,
150,2025-06-03 17:59:05.006508,252,03/06/2025,evening,approved,2025-06-04 00:36:02.080159,,,,,,Windows%20frames%20fixing%20and%20cladding%20sheets%20fixing%20at%20grid%20EE,,,,,,,,,,315,,,77.0523545,13.5262003,320,,,,,,,,,,
151,2025-06-03 17:59:05.079414,252,03/06/2025,evening,approved,2025-06-04 00:36:02.080175,,,,,,Windows%20frames%20fixing%20and%20cladding%20sheets%20fixing%20at%20grid%20EE,,,,,,,,,,315,,,77.0523545,13.5262003,320,,,,,,,,,,
157,2025-06-04 10:55:35.386325,256,04/06/2025,morning,pending,2025-06-04 10:55:35.386339,,,,,,,c,,,,,,,,,335,,,77.5357824,13.037509,,,,,,,,,,,
140,2025-06-02 18:35:14.891412,250,02/06/2025,evening,approved,2025-06-04 14:33:01.296674,,,,,,Due%20to%20crane%20brake%20down%2C%20erection%20work%20has%20getting%20delayed,,,,,,,,,,315,,,77.054208,13.5369873,333,,,,,,,,,,
143,2025-06-03 08:50:32.004694,250,03/06/2025,morning,approved,2025-06-04 14:35:10.994539,,,,,,,,,,,,,,,,315,,,77.0522696,13.5263127,333,,,,,,,,,,
144,2025-06-03 14:52:05.311613,250,03/06/2025,afternoon,approved,2025-06-04 14:35:10.99457,,,,,,,,,,,,,,,,315,,,0.0,0.0,333,,,,,,,,,,
152,2025-06-03 18:02:04.735299,250,03/06/2025,evening,approved,2025-06-04 14:35:10.994579,,,,,,,,,,,,,,,,315,,,77.0522931,13.5261751,333,,,,,,,,,,
148,2025-06-03 17:12:38.992526,254,03/06/2025,morning,approved,2025-06-04 14:37:58.071703,,,,,,,No%20work%20due%20to%20Labour's%20health%20issue,,,,,,,,,317,,,74.8197353,12.9334083,314,,,,,,,,,,
149,2025-06-03 17:13:14.369226,254,03/06/2025,afternoon,approved,2025-06-04 14:37:58.071731,,,,,No%20equipments%20,,,,,,,,,,,317,,,74.8180013,12.9234561,314,,,,,,,,,,
154,2025-06-03 19:21:12.006423,254,03/06/2025,evening,approved,2025-06-04 14:37:58.071739,,,,,,,,,,,,,,,,317,,,74.8036193,12.9741615,314,,,,,,,,,,
137,2025-06-02 14:46:41.236412,254,02/06/2025,morning,approved,2025-06-04 14:38:16.375209,,,,,,,No%20work%20,,,,,,,,,317,,,74.821046,12.9283389,314,,,,,,,,,,
138,2025-06-02 14:47:06.906964,254,02/06/2025,afternoon,approved,2025-06-04 14:38:16.375237,,,,,No%20equipments%20,,,,,,,,,,,317,,,74.8210449,12.9283403,314,,,,,,,,,,
141,2025-06-02 22:22:08.427493,254,02/06/2025,evening,approved,2025-06-04 14:38:16.375245,,,,,Today%20No%20work%20,,,,,,,,,,,317,,,74.8050155,12.9742066,314,,,,,,,,,,
146,2025-06-03 17:01:12.575742,253,03/06/2025,morning,approved,2025-06-04 14:38:46.101772,,,,,,,No%20work%20,,,,,,,,,317,,,0.0,0.0,314,,,,,,,,,,
147,2025-06-03 17:01:45.851546,253,03/06/2025,afternoon,approved,2025-06-04 14:38:46.101799,,,,,No%20equipments%20,,,,,,,,,,,317,,,74.8194448,12.9333849,314,,,,,,,,,,
153,2025-06-03 19:17:28.369293,253,03/06/2025,evening,approved,2025-06-04 14:38:46.101807,,,,,,,,,,,,,,,,317,,,74.8035848,12.9742579,314,,,,,,,,,,
158,2025-06-04 14:12:57.583332,253,04/06/2025,morning,approved,2025-06-04 14:38:59.852153,,,,,,,No%20work.,,,,,,,,,317,,,74.8208889,12.9320722,314,,,,,,,,,,
159,2025-06-04 14:13:25.503418,253,04/06/2025,afternoon,approved,2025-06-04 14:38:59.852186,,,,,No%20equipments%20,,,,,,,,,,,317,,,74.8208051,12.9287286,314,,,,,,,,,,
162,2025-06-04 14:20:48.138812,253,04/06/2025,evening,approved,2025-06-04 14:38:59.852194,,,,,,,,,,,,,,,,317,,,74.8208654,12.9285804,314,,,,,,,,,,
156,2025-06-04 09:36:45.984695,252,04/06/2025,morning,approved,2025-06-05 10:12:21.376655,,,,,,,,,,,,,,,,315,,,77.052598,13.5246942,320,,,,,,,,,,
160,2025-06-04 14:16:22.794931,252,04/06/2025,afternoon,approved,2025-06-05 10:12:21.376684,,,,,,,,,,,,,,,,315,,,0.0,0.0,320,,,,,,,,,,
166,2025-06-04 17:37:38.652296,252,04/06/2025,evening,approved,2025-06-05 10:12:21.376693,,,,,,,,,,,,,,,,315,,,77.0522598,13.526251,320,,,,,,,,,,
155,2025-06-04 09:36:16.471949,250,04/06/2025,morning,approved,2025-06-05 17:20:15.907901,,,,,,,,,,,,,,,,315,,,77.0525732,13.5246711,333,,,,,,,,,,
161,2025-06-04 14:17:13.754457,250,04/06/2025,afternoon,approved,2025-06-05 17:20:15.907928,,,,,,,,,,,,,,,,315,,,77.0540615,13.537077,333,,,,,,,,,,
167,2025-06-04 18:06:34.584293,250,04/06/2025,evening,approved,2025-06-05 17:20:15.907936,,,,,,,,,,,,,,,,315,,,77.0530377,13.5352615,333,,,,,,,,,,
163,2025-06-04 14:22:37.453623,254,04/06/2025,morning,approved,2025-06-07 15:50:36.623661,,,,,,,erection%20team%20-%206%20labours%20present%20at%20site%20-%20but%20they%20won't%20work%20due%20to%20payment%20issue%20,,,,,,,,,317,,,74.8165598,12.9305049,314,,,,,,,,,,
177,2025-06-05 17:50:25.724853,253,05/06/2025,morning,approved,2025-06-07 15:51:15.204139,,,,,,,No%20work%20,,,,,,,,,317,,,74.8179661,12.9235887,314,,,,,,,,,,
178,2025-06-05 17:50:53.483092,253,05/06/2025,afternoon,approved,2025-06-07 15:51:15.204163,,,,,No%20equipments%20,,,,,,,,,,,317,,,74.8191672,12.9322132,314,,,,,,,,,,
179,2025-06-05 17:56:55.930565,253,05/06/2025,evening,approved,2025-06-07 15:51:15.204177,,,,,,,,,,,,,,,,317,,,74.8191907,12.9321974,314,,,,,,,,,,
173,2025-06-05 17:26:44.080188,254,05/06/2025,morning,approved,2025-06-07 15:52:18.127965,,,,,,,Roof%20Purlins%20installation%20,,,,,,,,,317,,,0.0,0.0,314,,,,,,,,,,
174,2025-06-05 17:27:20.074997,254,05/06/2025,afternoon,approved,2025-06-07 15:52:18.127987,,,,,No%20equipments%20,,,,,,,,,,,317,,,74.8184247,12.9244791,314,,,,,,,,,,
176,2025-06-05 17:31:41.297461,254,05/06/2025,evening,approved,2025-06-07 15:52:18.127995,,,,,,19%20Purlins%20installed%20,,,,,,,,,,317,,,74.8184204,12.9244644,314,,,,,,,,,,
168,2025-06-05 10:10:35.878514,250,05/06/2025,morning,approved,2025-06-20 13:30:15.612733,,,,,,,,,,,,,,,,315,,,77.0531837,13.5247564,314,,,,,,,,,,
170,2025-06-05 17:19:01.481865,250,05/06/2025,afternoon,approved,2025-06-20 13:30:15.612761,,,,,,,,,,,,,,,,315,,,77.052245,13.5261802,314,,,,,,,,,,
171,2025-06-05 17:22:01.788278,250,05/06/2025,evening,approved,2025-06-20 13:30:15.612769,,,,,,columns%20erection%20and%20two%20vehicles%20unloading%20work%20,,,,,,,,,,315,,,77.0523996,13.5261452,314,,,,,,,,,,
169,2025-06-05 10:11:08.08861,252,05/06/2025,morning,approved,2025-06-06 21:43:19.624422,,,,,,,,,,,,,,,,315,,,77.0530174,13.5247482,320,,,,,,,,,,
172,2025-06-05 17:22:59.482419,252,05/06/2025,afternoon,approved,2025-06-06 21:43:19.624453,,,,,,,,,,,,,,,,315,,,77.052436,13.5261281,320,,,,,,,,,,
175,2025-06-05 17:30:47.377422,252,05/06/2025,evening,approved,2025-06-06 21:43:19.624466,,,,,,,,,,,,,,,,315,,,77.0523809,13.5261107,320,,,,,,,,,,
190,2025-06-06 18:09:48.349976,252,06/06/2025,evening,approved,2025-06-06 21:43:28.44157,,,,,,windows%20frames%20fixing%20at%20grid%20EA%20and%20cladding%20sheets%2014%2F22fixing%20at%20grid%20EE,,,,,,,,,,315,,,77.0532779,13.5261827,320,,,,,,,,,,
164,2025-06-04 14:23:12.57985,254,04/06/2025,afternoon,approved,2025-06-07 15:50:36.623687,,,,,No%20equipments%20,,,,,,,,,,,317,,,74.8208653,12.9285755,314,,,,,,,,,,
165,2025-06-04 17:01:31.952816,254,04/06/2025,evening,approved,2025-06-07 15:50:36.623694,,,,,,,,,,,,,,,,317,,,74.8182326,12.9238296,314,,,,,,,,,,
184,2025-06-06 17:44:20.806148,253,06/06/2025,morning,approved,2025-06-07 15:51:46.057986,,,,,,,No%20work%20,,,,,,,,,317,,,74.819567,12.9333616,314,,,,,,,,,,
185,2025-06-06 17:44:47.789759,253,06/06/2025,afternoon,approved,2025-06-07 15:51:46.058011,,,,,No%20equipments%20,,,,,,,,,,,317,,,74.8195552,12.9333923,314,,,,,,,,,,
186,2025-06-06 17:46:44.262871,253,06/06/2025,evening,approved,2025-06-07 15:51:46.058019,,,,,,,,,,,,,,,,317,,,74.8195604,12.9333929,314,,,,,,,,,,
187,2025-06-06 17:47:58.069982,254,06/06/2025,morning,approved,2025-06-07 15:52:43.290768,,,,,,,Purlins%20installation%20and%20Roof%20Brace%20rod%20fixing%20,,,,,,,,,317,,,74.8195499,12.9334024,314,,,,,,,,,,
188,2025-06-06 17:48:58.412233,254,06/06/2025,afternoon,approved,2025-06-07 15:52:43.290793,,,,,No%20equipments%20,,Purlins%2019%20nos%20fixed%2CRoof%20Brace%20rod%20fixing%20in%20progress%20,,,,,,,,,317,,,74.8195462,12.9334057,314,,,,,,,,,,
191,2025-06-06 18:16:32.703471,254,06/06/2025,evening,approved,2025-06-07 15:52:43.290801,,,,680%20for%20SRS%20Parcel%20charge%20,,,,,,,,,,,,317,,,74.8178997,12.9234817,314,,,,,,,,,,
194,2025-06-07 11:33:21.486574,254,07/06/2025,morning,approved,2025-06-08 04:46:47.66281,,,,,,,Gable%20Girt%20installation%2CRoof%20Brace%20rod%20fixing%2CSag%20angle%20installation%20,,,,,,,,,317,,,74.8180666,12.923686,314,,,,,,,,,,
195,2025-06-07 16:43:30.412333,254,07/06/2025,afternoon,approved,2025-06-08 04:46:47.662835,,,,,,,Roof%20Brace%20rod%209%20nos%20fixed(all%20completed)%2CGable%20Girt%20fixed%2012%20no(in%20progress)%2CSag%20angle%20fixed%2030%20nos(in%20progress),,,,,,,,,317,,,74.8180777,12.9235447,314,,,,,,,,,,
197,2025-06-07 18:28:36.524955,254,07/06/2025,evening,approved,2025-06-08 04:46:47.662843,,,,,,,,,,,,,,,,317,,,74.8181356,12.9251125,314,,,,,,,,,,
192,2025-06-07 11:31:14.564562,253,07/06/2025,morning,approved,2025-06-08 04:47:13.015827,,,,,,,Painting%20team%20-%202,,,,,,,,,317,,,74.8179789,12.9236278,314,,,,,,,,,,
193,2025-06-07 11:32:18.473663,253,07/06/2025,afternoon,approved,2025-06-08 04:47:13.015852,,,,,No%20equipments%20,,painting%20team%20took%20leave%20due%20to%20health%20issues%2Cso%20no%20works%20done,,,,,,,,,317,,,74.8180473,12.9236258,314,,,,,,,,,,
196,2025-06-07 16:45:40.304674,253,07/06/2025,evening,approved,2025-06-08 04:47:13.015859,,,,,,,,,,,,,,,,317,,,74.8179208,12.9236554,314,,,,,,,,,,
198,2025-06-08 09:12:55.481736,253,08/06/2025,morning,approved,2025-06-08 22:42:06.178741,,,,,,,Roof%20Painting%20in%20progress%20-%20total%2010%20bay%20completed%20in%20one%20side%20,,,,,,,,,317,,,0.0,0.0,314,,,,,,,,,,
201,2025-06-08 13:01:45.224367,253,08/06/2025,afternoon,approved,2025-06-08 22:42:06.178767,,,,,No%20equipments%20,,Sunday%20half-day%20,,,,,,,,,317,,,74.8177413,12.9380104,314,,,,,,,,,,
202,2025-06-08 13:04:30.753857,253,08/06/2025,evening,approved,2025-06-08 22:42:06.178779,,,,,,Painting%20team%20only%20worked,,,,,,,,,,317,,,74.8130323,12.945227,314,,,,,,,,,,
199,2025-06-08 09:13:33.357943,254,08/06/2025,morning,approved,2025-06-08 22:42:32.672553,,,,,,,Today%20No%20work%20,,,,,,,,,317,,,74.8197596,12.9335767,314,,,,,,,,,,
200,2025-06-08 09:13:59.772738,254,08/06/2025,afternoon,approved,2025-06-08 22:42:32.672579,,,,,No%20equipments%20,,,,,,,,,,,317,,,74.819792,12.9335801,314,,,,,,,,,,
203,2025-06-08 13:07:28.248649,254,08/06/2025,evening,approved,2025-06-08 22:42:32.672587,,,,,,,,,,,,,,,,317,,,74.8074848,12.9599373,314,,,,,,,,,,
205,2025-06-09 11:41:43.305191,252,09/06/2025,morning,approved,2025-06-09 20:43:26.317416,,,,,,,,,,,,,,,,315,,,77.0524443,13.5251999,320,,,,,,,,,,
208,2025-06-09 19:42:23.689885,252,09/06/2025,afternoon,approved,2025-06-09 20:43:26.31744,,,,,,,,,,,,,,,,315,,,77.0542138,13.5368302,320,,,,,,,,,,
209,2025-06-09 19:45:55.549794,252,09/06/2025,evening,approved,2025-06-09 20:43:26.317447,,,,,,Higher%20bay%204%20no's%20windows%20frames%20welding%20work%20and%20grid%20EE%20cladding%20sheets%20fixing%20work,,,,,,,,,,315,,,77.0542757,13.5369157,320,,,,,,,,,,
214,2025-06-10 17:06:33.392832,253,10/06/2025,morning,approved,2025-06-12 12:05:44.260746,,,,,,,Painting%20in%20progress%20,,,,,,,,,317,,,74.8180531,12.9234227,314,,,,,,,,,,
215,2025-06-10 17:07:40.344851,253,10/06/2025,afternoon,approved,2025-06-12 12:05:44.26077,,,,,No%20equipments%20,,Painting%20-%20In%20one%20side%2018%20bay%20completed%20-%20Next%20side%20in%20progress%20,,,,,,,,,317,,,74.8179286,12.92361,314,,,,,,,,,,
211,2025-06-10 09:25:06.229134,252,10/06/2025,morning,approved,2025-06-12 12:15:02.441671,,,,,,,,,,,,,,,,315,,,77.0522721,13.5258428,320,,,,,,,,,,
213,2025-06-10 14:10:46.656975,252,10/06/2025,afternoon,approved,2025-06-12 12:15:02.441705,,,,,,,,,,,,,,,,315,,,77.0522555,13.524781,320,,,,,,,,,,
223,2025-06-10 18:53:52.338849,252,10/06/2025,evening,approved,2025-06-12 12:15:02.441724,,,,,,,,,,,,,,,,315,,,77.0524171,13.5261383,320,,,,,,,,,,
226,2025-06-11 13:43:32.326726,252,11/06/2025,morning,approved,2025-06-12 12:15:14.211819,,,,,,,,,,,,,,,,315,,,77.0540111,13.5371359,320,,,,,,,,,,
189,2025-06-06 18:02:27.862238,250,06/06/2025,evening,approved,2025-06-20 13:30:28.121663,,,,,,,,,,,,,,,,315,,,77.0535551,13.5251381,314,,,,,,,,,,
204,2025-06-09 11:41:17.782896,250,09/06/2025,morning,approved,2025-06-20 13:30:35.713448,,,,,,,,,,,,,,,,315,,,77.0524683,13.5252048,314,,,,,,,,,,
206,2025-06-09 19:31:22.757395,250,09/06/2025,afternoon,approved,2025-06-20 13:30:35.713473,,,,,,,,,,,,,,,,315,,,77.0530383,13.5352665,314,,,,,,,,,,
207,2025-06-09 19:33:57.240187,250,09/06/2025,evening,approved,2025-06-20 13:30:35.713484,,,,,,Today%20columns%20alignment%20and%20anchor%20bolts%20cleaning%20work,,,,,,,,,,315,,,77.0538087,13.5366719,314,,,,,,,,,,
210,2025-06-10 09:24:32.744547,250,10/06/2025,morning,approved,2025-06-20 13:30:50.279097,,,,,,,,,,,,,,,,315,,,77.0522791,13.525847,314,,,,,,,,,,
212,2025-06-10 14:08:12.940933,250,10/06/2025,afternoon,approved,2025-06-20 13:30:50.27913,,,,,,,,,,,,,,,,315,,,77.0522763,13.5249875,314,,,,,,,,,,
222,2025-06-10 18:45:36.075458,250,10/06/2025,evening,approved,2025-06-20 13:30:50.279142,,,,,,,,,,,,,,,,315,,,77.0524393,13.5262081,314,,,,,,,,,,
224,2025-06-11 13:42:19.741859,250,11/06/2025,morning,approved,2025-06-20 13:31:00.750531,,,,,,,,,,,,,,,,315,,,77.054265,13.5368926,314,,,,,,,,,,
225,2025-06-11 13:43:04.640748,250,11/06/2025,afternoon,approved,2025-06-20 13:31:00.750566,,,,,,,,,,,,,,,,315,,,77.0543037,13.5368213,314,,,,,,,,,,
232,2025-06-11 17:04:54.151243,254,11/06/2025,morning,approved,2025-06-12 12:02:45.523182,,,,,,,No%20work%20,,,,,,,,,317,,,74.8047472,12.9741824,314,,,,,,,,,,
233,2025-06-11 17:05:24.090711,254,11/06/2025,afternoon,approved,2025-06-12 12:02:45.523205,,,,,No%20equipments%20,,,,,,,,,,,317,,,74.8049375,12.9742403,314,,,,,,,,,,
234,2025-06-11 17:14:10.078102,254,11/06/2025,evening,approved,2025-06-12 12:02:45.523212,,,,,,,,,,,,,,,,317,,,74.8049338,12.9742416,314,,,,,,,,,,
216,2025-06-10 17:08:51.904678,254,10/06/2025,morning,approved,2025-06-12 12:02:59.816698,,,,,,,window%20channel%20installation%20,,,,,,,,,317,,,74.8179677,12.9235736,314,,,,,,,,,,
217,2025-06-10 17:09:39.602071,254,10/06/2025,afternoon,approved,2025-06-12 12:02:59.816725,,,,,No%20equipments%20,,,,,,,,,,,317,,,74.8179677,12.9235736,314,,,,,,,,,,
221,2025-06-10 18:06:51.156513,254,10/06/2025,evening,approved,2025-06-12 12:02:59.816733,,,,70%20for%20lemon%20%26%20sugar,,10%20nos%20Window%20channel%20fixed%20,,,,,,,,,,317,,,74.8198368,12.9263914,314,,,,,,,,,,
229,2025-06-11 17:02:17.253499,253,11/06/2025,morning,rejected,2025-06-12 12:04:19.12143,,,not visible ,,,,No%20work,,,,,,,,,317,,,74.804975,12.9742658,,,,,,,,,,,
228,2025-06-11 17:02:17.251321,253,11/06/2025,morning,rejected,2025-06-12 12:04:19.121456,,,not visible ,,,,No%20work,,,,,,,,,317,,,74.804975,12.9742658,,,,,,,,,,,
230,2025-06-11 17:02:42.970891,253,11/06/2025,afternoon,rejected,2025-06-12 12:04:19.121463,,,not visible ,,No%20equipments%20,,,,,,,,,,,317,,,74.8049407,12.9742305,,,,,,,,,,,
231,2025-06-11 17:04:18.269266,253,11/06/2025,evening,rejected,2025-06-12 12:04:19.12147,,,not visible ,,,,,,,,,,,,,317,,,74.8049404,12.9742317,,,,,,,,,,,
219,2025-06-10 18:01:19.954081,253,10/06/2025,evening,approved,2025-06-12 12:05:44.260777,,,,,,Roof%20Painting%20-%2018%20bay%20completed%20in%20one%20side%20%26%202%20bay%20completed%20in%20next%20side,,,,,,,,,,317,,,74.8178849,12.9234689,314,,,,,,,,,,
220,2025-06-10 18:01:20.017686,253,10/06/2025,evening,approved,2025-06-12 12:05:44.260784,,,,,,Roof%20Painting%20-%2018%20bay%20completed%20in%20one%20side%20%26%202%20bay%20completed%20in%20next%20side,,,,,,,,,,317,,,74.8178849,12.9234689,314,,,,,,,,,,
218,2025-06-10 18:01:19.930889,253,10/06/2025,evening,approved,2025-06-12 12:05:44.260791,,,,,,Roof%20Painting%20-%2018%20bay%20completed%20in%20one%20side%20%26%202%20bay%20completed%20in%20next%20side,,,,,,,,,,317,,,74.8178849,12.9234689,314,,,,,,,,,,
236,2025-06-11 18:00:20.95077,252,11/06/2025,evening,approved,2025-06-12 12:15:14.211826,,,,,,Cladding%20sheets%20fixing%20work%2Chigher%20bay%203%20no's%20windows%20frames%20fixing%20and%205%20no's%20windows%20frames%20welding%20work%20,,,,,,,,,,315,,,77.0524665,13.526134,320,,,,,,,,,,
239,2025-06-12 12:29:30.504427,256,12/06/2025,morning,pending,2025-06-12 12:29:30.504446,,,,,,,,,,,,,,,,336,,,77.5357149,13.0375134,,,,,,,,,,,
240,2025-06-12 12:30:13.007612,256,12/06/2025,afternoon,pending,2025-06-12 12:30:13.007622,,,,,,,,,,,,,,,,336,,,77.5356145,13.0371935,,,,,,,,,,,
261,2025-06-13 20:22:11.151747,254,13/06/2025,morning,approved,2025-06-14 09:15:55.820667,,,,,,,,,,,,,,,,317,,,74.8039814,12.9740777,314,,,,,,,,,,
262,2025-06-13 20:22:36.274186,254,13/06/2025,afternoon,approved,2025-06-14 09:15:55.820696,,,,,,,,,,,,,,,,317,,,74.8039359,12.9741588,314,,,,,,,,,,
263,2025-06-13 20:25:24.092963,254,13/06/2025,evening,approved,2025-06-14 09:15:55.820704,,,,,,,,,,,,,,,,317,,,74.803933,12.9741569,314,,,,,,,,,,
258,2025-06-13 20:19:17.782685,253,13/06/2025,morning,approved,2025-06-14 09:16:16.042453,,,,,,,,,,,,,,,,317,,,74.8039062,12.9744054,314,,,,,,,,,,
259,2025-06-13 20:19:46.133644,253,13/06/2025,afternoon,approved,2025-06-14 09:16:16.042477,,,,,,,,,,,,,,,,317,,,74.8039313,12.9741741,314,,,,,,,,,,
260,2025-06-13 20:21:41.440495,253,13/06/2025,evening,approved,2025-06-14 09:16:16.042485,,,,,,,,,,,,,,,,317,,,74.8039245,12.9741701,314,,,,,,,,,,
246,2025-06-12 17:20:49.733631,254,12/06/2025,morning,approved,2025-06-14 09:16:38.183548,,,,,,,No%20work%20,,,,,,,,,317,,,74.8181514,12.9237143,314,,,,,,,,,,
247,2025-06-12 17:21:21.1744,254,12/06/2025,afternoon,approved,2025-06-14 09:16:38.183573,,,,,,,,,,,,,,,,317,,,74.8181781,12.923744,314,,,,,,,,,,
248,2025-06-12 17:24:15.461016,254,12/06/2025,evening,approved,2025-06-14 09:16:38.183583,,,,,,,,,,,,,,,,317,,,74.8181869,12.9237431,314,,,,,,,,,,
249,2025-06-12 17:24:17.042025,254,12/06/2025,evening,approved,2025-06-14 09:16:38.18359,,,,,,,,,,,,,,,,317,,,74.8181869,12.9237431,314,,,,,,,,,,
243,2025-06-12 17:11:48.546721,253,12/06/2025,morning,approved,2025-06-14 09:16:59.590642,,,,,,,No%20work%20,,,,,,,,,317,,,74.8197216,12.9332009,314,,,,,,,,,,
244,2025-06-12 17:12:47.617708,253,12/06/2025,afternoon,approved,2025-06-14 09:16:59.590663,,,,,No%20equipments%20,,,,,,,,,,,317,,,74.8207281,12.9330861,314,,,,,,,,,,
245,2025-06-12 17:18:44.362751,253,12/06/2025,evening,approved,2025-06-14 09:16:59.590671,,,,,,,,,,,,,,,,317,,,74.8210902,12.9282558,314,,,,,,,,,,
238,2025-06-12 09:45:15.936041,252,12/06/2025,morning,approved,2025-06-14 12:01:32.901971,,,,,,,,,,,,,,,,315,,,77.0525384,13.5248165,320,,,,,,,,,,
242,2025-06-12 16:50:54.378076,252,12/06/2025,afternoon,approved,2025-06-14 12:01:32.901995,,,,,,,,,,,,,,,,315,,,77.05238,13.5261095,320,,,,,,,,,,
251,2025-06-12 18:02:25.345823,252,12/06/2025,evening,approved,2025-06-14 12:01:32.902002,,,,,,,,,,,,,,,,315,,,77.0523986,13.5261342,320,,,,,,,,,,
253,2025-06-13 10:50:31.643519,252,13/06/2025,morning,approved,2025-06-14 12:01:41.977378,,,,,,,,,,,,,,,,315,,,77.0526732,13.524689,320,,,,,,,,,,
